2012	GUATEMALA	SAN MIGUEL PETAPA	N:39	Otros trastornos del sistema urinario	 2,036   	 -     	 1   	 2   	 -     	 19   	 9   	 81   	 40   	 103   	 46   	 76   	 27   	 205   	 20   	 228   	 10   	 223   	 8   	 158   	 10   	 149   	 10   	 128   	 9   	 96   	 9   	 108   	 9   	 80   	 5   	 63   	 10   	 28   	 7   	 51   	 8   
2012	GUATEMALA	SAN MIGUEL PETAPA	J:18	Neumonía, organismo no especificado	 1,416   	 2   	 4   	 6   	 15   	 123   	 135   	 221   	 250   	 110   	 116   	 36   	 47   	 41   	 13   	 30   	 9   	 22   	 8   	 23   	 8   	 25   	 5   	 15   	 5   	 24   	 3   	 25   	 6   	 20   	 4   	 13   	 8   	 10   	 6   	 13   	 15   
2012	GUATEMALA	SAN MIGUEL PETAPA	K:29	Gastritis y duodenitis	 1,290   	 -     	 -     	 3   	 -     	 2   	 1   	 15   	 7   	 21   	 16   	 45   	 26   	 119   	 17   	 112   	 14   	 74   	 4   	 108   	 13   	 90   	 14   	 106   	 16   	 90   	 10   	 82   	 11   	 59   	 12   	 54   	 20   	 44   	 8   	 44   	 33   
2012	GUATEMALA	SAN MIGUEL PETAPA	E:14	Diabetes mellitus, no especificada	 1,116   	 -     	 -     	 1   	 -     	 2   	 -     	 -     	 -     	 -     	 -     	 -     	 1   	 2   	 1   	 5   	 -     	 7   	 -     	 24   	 8   	 66   	 19   	 75   	 14   	 129   	 10   	 173   	 26   	 165   	 11   	 145   	 45   	 75   	 33   	 56   	 23   
2012	GUATEMALA	SAN MIGUEL PETAPA	A:09	Diarrea y gastroenteritis de presunto origen infeccioso	 1,096   	 4   	 1   	 9   	 10   	 90   	 101   	 202   	 223   	 41   	 53   	 24   	 27   	 26   	 24   	 44   	 15   	 19   	 7   	 24   	 8   	 19   	 9   	 19   	 5   	 12   	 4   	 20   	 3   	 9   	 5   	 11   	 5   	 3   	 5   	 6   	 9   
2012	GUATEMALA	SAN MIGUEL PETAPA	I:10	Hipertensión esencial (primaria)	 788   	 -     	 -     	 -     	 -     	 1   	 1   	 1   	 1   	 3   	 2   	 1   	 1   	 4   	 -     	 8   	 1   	 8   	 2   	 14   	 3   	 38   	 3   	 50   	 9   	 75   	 9   	 118   	 16   	 102   	 10   	 94   	 15   	 66   	 27   	 67   	 38   
2012	GUATEMALA	SAN MIGUEL PETAPA	T:14	Traumatismo de regiones no especificadas del cuerpo	 704   	 -     	 1   	 1   	 -     	 2   	 8   	 32   	 56   	 24   	 64   	 30   	 44   	 22   	 42   	 28   	 34   	 17   	 30   	 21   	 31   	 20   	 17   	 18   	 24   	 16   	 11   	 12   	 10   	 9   	 15   	 13   	 4   	 12   	 6   	 13   	 17   
2012	GUATEMALA	SAN MIGUEL PETAPA	J:03	Amigdalitis aguda	 685   	 -     	 -     	 -     	 -     	 7   	 9   	 55   	 64   	 80   	 79   	 36   	 33   	 35   	 19   	 39   	 11   	 16   	 9   	 34   	 6   	 25   	 6   	 26   	 4   	 31   	 5   	 18   	 3   	 9   	 5   	 6   	 1   	 2   	 6   	 5   	 1   
2012	GUATEMALA	SAN MIGUEL PETAPA	J:02	Faringitis aguda	 613   	 -     	 -     	 3   	 3   	 26   	 28   	 75   	 75   	 53   	 43   	 21   	 27   	 17   	 10   	 34   	 5   	 16   	 4   	 26   	 7   	 21   	 5   	 19   	 5   	 13   	 1   	 27   	 6   	 12   	 2   	 7   	 4   	 6   	 3   	 3   	 6   
2012	GUATEMALA	SAN MIGUEL PETAPA	D:64	Otras anemias	 608   	 -     	 -     	 -     	 1   	 5   	 5   	 36   	 29   	 40   	 48   	 54   	 24   	 64   	 12   	 50   	 3   	 35   	 4   	 34   	 3   	 31   	 -     	 21   	 7   	 17   	 -     	 22   	 5   	 21   	 1   	 7   	 4   	 6   	 2   	 14   	 3   
2012	GUATEMALA	SAN MIGUEL PETAPA	L:30	Otras dermatitis	 571   	 4   	 5   	 5   	 6   	 42   	 40   	 63   	 58   	 48   	 36   	 12   	 15   	 37   	 11   	 27   	 4   	 13   	 5   	 15   	 4   	 14   	 4   	 19   	 2   	 12   	 1   	 16   	 3   	 10   	 2   	 10   	 6   	 6   	 5   	 8   	 3   
2012	GUATEMALA	SAN MIGUEL PETAPA	O:23	Infección de las vías genitourinarias en el embarazo	 471   	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 5   	 -     	 168   	 -     	 135   	 -     	 84   	 -     	 50   	 -     	 23   	 -     	 6   	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     
2012	GUATEMALA	SAN MIGUEL PETAPA	B:82	Parasitosis intestinales, sin otra especificación	 463   	 -     	 -     	 2   	 -     	 3   	 5   	 50   	 44   	 55   	 44   	 29   	 29   	 28   	 8   	 20   	 3   	 22   	 1   	 32   	 3   	 10   	 3   	 13   	 4   	 15   	 2   	 12   	 -     	 4   	 -     	 10   	 1   	 2   	 1   	 5   	 3   
2012	GUATEMALA	SAN MIGUEL PETAPA	N:89	Otros trastornos no inflamatorios de la vagina	 407   	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 14   	 -     	 50   	 -     	 87   	 -     	 70   	 -     	 82   	 -     	 34   	 -     	 18   	 -     	 18   	 -     	 14   	 -     	 11   	 -     	 5   	 -     	 2   	 -     	 2   	 -     
2012	GUATEMALA	SAN MIGUEL PETAPA	N:91	Menstruación ausente, escasa o rara	 365   	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 15   	 -     	 110   	 -     	 104   	 -     	 56   	 -     	 42   	 -     	 21   	 -     	 8   	 -     	 7   	 -     	 2   	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     
2012	GUATEMALA	SAN MIGUEL PETAPA	M:13	Otras artritis	 364   	 -     	 -     	 -     	 -     	 -     	 -     	 1   	 1   	 4   	 1   	 2   	 1   	 10   	 3   	 5   	 3   	 11   	 1   	 14   	 4   	 12   	 2   	 21   	 2   	 44   	 4   	 37   	 5   	 44   	 4   	 37   	 11   	 22   	 7   	 34   	 17   
2012	GUATEMALA	SAN MIGUEL PETAPA	H:10	Conjuntivitis	 326   	 6   	 6   	 2   	 7   	 28   	 27   	 32   	 38   	 19   	 14   	 13   	 8   	 14   	 4   	 15   	 4   	 11   	 3   	 6   	 3   	 4   	 4   	 6   	 4   	 5   	 2   	 13   	 2   	 11   	 2   	 3   	 2   	 1   	 -     	 3   	 4   
2012	GUATEMALA	SAN MIGUEL PETAPA	H:66	Otitis media supurativa y la no especificada	 320   	 -     	 -     	 2   	 -     	 8   	 7   	 27   	 27   	 39   	 36   	 19   	 8   	 9   	 12   	 20   	 5   	 12   	 2   	 11   	 8   	 12   	 3   	 7   	 2   	 7   	 3   	 9   	 3   	 8   	 3   	 3   	 1   	 1   	 -     	 3   	 3   
2012	GUATEMALA	SAN MIGUEL PETAPA	W:55	Mordedura o ataque de otros mamíferos	 288   	 1   	 -     	 -     	 -     	 -     	 1   	 16   	 19   	 29   	 24   	 22   	 31   	 13   	 15   	 6   	 8   	 8   	 10   	 11   	 8   	 6   	 4   	 8   	 5   	 7   	 5   	 3   	 2   	 4   	 7   	 2   	 1   	 2   	 1   	 6   	 3   
2012	GUATEMALA	SAN PEDRO AYAMPUC	J:03	Amigdalitis aguda	 2,760   	 -     	 3   	 5   	 2   	 85   	 85   	 389   	 390   	 290   	 292   	 147   	 122   	 123   	 55   	 118   	 40   	 98   	 17   	 114   	 25   	 69   	 17   	 62   	 10   	 57   	 10   	 25   	 11   	 24   	 2   	 14   	 6   	 18   	 4   	 19   	 12   
2012	GUATEMALA	SAN PEDRO AYAMPUC	J:30	Rinitis alérgica y vasomotora	 2,301   	 24   	 24   	 36   	 34   	 221   	 239   	 407   	 432   	 156   	 167   	 70   	 60   	 61   	 23   	 50   	 11   	 40   	 6   	 33   	 10   	 33   	 5   	 26   	 7   	 27   	 3   	 15   	 6   	 14   	 2   	 18   	 3   	 11   	 8   	 13   	 6   
2012	GUATEMALA	SAN PEDRO AYAMPUC	J:00	Rinofaringitis aguda [resfriado común]	 1,989   	 21   	 15   	 24   	 24   	 205   	 201   	 359   	 324   	 149   	 121   	 52   	 43   	 54   	 18   	 65   	 12   	 42   	 7   	 42   	 7   	 34   	 7   	 25   	 2   	 18   	 6   	 18   	 6   	 13   	 2   	 17   	 10   	 13   	 7   	 16   	 10   
2012	GUATEMALA	SAN PEDRO AYAMPUC	K:02	Caries dental	 1,957   	 -     	 1   	 -     	 -     	 -     	 2   	 33   	 36   	 241   	 265   	 149   	 120   	 140   	 72   	 119   	 34   	 113   	 23   	 114   	 29   	 76   	 20   	 48   	 31   	 58   	 53   	 51   	 13   	 31   	 17   	 15   	 12   	 10   	 6   	 8   	 17   
2012	GUATEMALA	SAN PEDRO AYAMPUC	K:29	Gastritis y duodenitis	 1,553   	 -     	 -     	 -     	 1   	 2   	 3   	 19   	 12   	 28   	 21   	 71   	 27   	 146   	 31   	 152   	 18   	 145   	 14   	 151   	 25   	 128   	 12   	 103   	 13   	 85   	 9   	 81   	 18   	 62   	 19   	 46   	 9   	 28   	 10   	 43   	 21   
2012	GUATEMALA	SAN PEDRO AYAMPUC	J:02	Faringitis aguda	 1,312   	 4   	 1   	 7   	 4   	 78   	 66   	 190   	 192   	 103   	 80   	 48   	 32   	 47   	 27   	 66   	 21   	 55   	 13   	 53   	 10   	 45   	 7   	 25   	 10   	 16   	 5   	 15   	 9   	 19   	 1   	 19   	 6   	 10   	 3   	 19   	 6   
2012	GUATEMALA	SAN PEDRO AYAMPUC	N:39	Otros trastornos del sistema urinario	 1,304   	 1   	 -     	 1   	 -     	 19   	 3   	 93   	 63   	 76   	 31   	 49   	 18   	 121   	 11   	 160   	 11   	 115   	 9   	 144   	 8   	 79   	 5   	 64   	 9   	 52   	 9   	 38   	 6   	 25   	 10   	 12   	 7   	 12   	 7   	 28   	 8   
2012	GUATEMALA	SAN PEDRO AYAMPUC	J:22	Infección aguda no especificada de las vías respiratorias inferiores	 997   	 8   	 7   	 12   	 12   	 100   	 137   	 195   	 197   	 74   	 46   	 24   	 15   	 37   	 5   	 20   	 2   	 20   	 2   	 15   	 3   	 13   	 -     	 10   	 -     	 9   	 -     	 7   	 -     	 5   	 -     	 5   	 1   	 7   	 1   	 5   	 3   
2012	GUATEMALA	SAN PEDRO AYAMPUC	J:45	Asma	 979   	 -     	 6   	 1   	 5   	 60   	 93   	 150   	 174   	 62   	 79   	 31   	 31   	 20   	 11   	 29   	 2   	 21   	 10   	 28   	 3   	 28   	 -     	 16   	 1   	 20   	 3   	 17   	 4   	 15   	 3   	 10   	 2   	 9   	 3   	 17   	 15   
2012	GUATEMALA	SAN PEDRO AYAMPUC	B:82	Parasitosis intestinales, sin otra especificación	 857   	 1   	 1   	 -     	 -     	 23   	 30   	 130   	 112   	 101   	 84   	 44   	 45   	 36   	 7   	 39   	 9   	 32   	 4   	 27   	 2   	 28   	 2   	 13   	 5   	 22   	 3   	 15   	 8   	 10   	 4   	 5   	 2   	 6   	 1   	 4   	 2   
2012	GUATEMALA	SAN PEDRO AYAMPUC	K:05	Gingivitis y enfermedades periodontales	 821   	 -     	 -     	 -     	 -     	 -     	 1   	 6   	 7   	 9   	 8   	 16   	 9   	 77   	 40   	 56   	 17   	 64   	 18   	 84   	 27   	 62   	 19   	 30   	 18   	 49   	 54   	 42   	 10   	 27   	 12   	 10   	 12   	 11   	 10   	 5   	 11   
2012	GUATEMALA	SAN PEDRO AYAMPUC	A:09	Diarrea y gastroenteritis de presunto origen infeccioso	 809   	 2   	 2   	 1   	 6   	 72   	 92   	 171   	 209   	 28   	 47   	 20   	 7   	 20   	 3   	 18   	 4   	 24   	 4   	 16   	 3   	 10   	 1   	 7   	 1   	 2   	 2   	 8   	 2   	 6   	 4   	 3   	 3   	 4   	 1   	 2   	 4   
2012	GUATEMALA	SAN PEDRO AYAMPUC	I:10	Hipertensión esencial (primaria)	 659   	 -     	 1   	 -     	 -     	 1   	 -     	 3   	 3   	 3   	 3   	 2   	 1   	 7   	 1   	 10   	 1   	 9   	 1   	 17   	 1   	 22   	 4   	 36   	 1   	 50   	 5   	 86   	 7   	 56   	 7   	 78   	 14   	 63   	 21   	 95   	 50   
2012	GUATEMALA	SAN PEDRO AYAMPUC	E:14	Diabetes mellitus, no especificada	 639   	 -     	 -     	 -     	 -     	 -     	 1   	 6   	 1   	 1   	 1   	 2   	 -     	 1   	 1   	 4   	 -     	 14   	 -     	 42   	 2   	 49   	 10   	 68   	 12   	 67   	 19   	 85   	 15   	 54   	 13   	 49   	 9   	 37   	 3   	 54   	 19   
2012	GUATEMALA	SAN PEDRO AYAMPUC	B:89	Enfermedad parasitaria, no especificada	 607   	 1   	 -     	 2   	 1   	 23   	 16   	 102   	 84   	 60   	 46   	 28   	 18   	 26   	 8   	 26   	 10   	 20   	 5   	 23   	 8   	 14   	 2   	 16   	 1   	 16   	 3   	 10   	 7   	 4   	 -     	 5   	 -     	 5   	 2   	 7   	 8   
2012	GUATEMALA	SAN PEDRO AYAMPUC	H:10	Conjuntivitis	 589   	 12   	 2   	 6   	 2   	 35   	 46   	 65   	 70   	 32   	 31   	 22   	 20   	 23   	 10   	 14   	 6   	 13   	 8   	 19   	 6   	 19   	 3   	 12   	 7   	 19   	 2   	 15   	 2   	 10   	 1   	 16   	 2   	 8   	 4   	 14   	 13   
2012	GUATEMALA	SAN PEDRO AYAMPUC	D:64	Otras anemias	 546   	 -     	 -     	 1   	 1   	 5   	 4   	 23   	 24   	 32   	 28   	 46   	 41   	 48   	 15   	 46   	 6   	 43   	 1   	 34   	 8   	 20   	 3   	 22   	 2   	 17   	 3   	 5   	 3   	 9   	 3   	 13   	 1   	 13   	 4   	 12   	 10   
2012	GUATEMALA	SAN PEDRO AYAMPUC	A:06	Amebiasis	 484   	 1   	 -     	 2   	 -     	 15   	 14   	 75   	 60   	 49   	 35   	 23   	 14   	 23   	 6   	 15   	 5   	 23   	 2   	 22   	 9   	 18   	 3   	 15   	 2   	 9   	 1   	 10   	 -     	 6   	 6   	 7   	 2   	 5   	 -     	 4   	 3   
2012	GUATEMALA	SAN PEDRO AYAMPUC	G:44	Otros síndromes de cefalea	 449   	 -     	 -     	 -     	 -     	 1   	 1   	 12   	 4   	 6   	 3   	 25   	 10   	 31   	 5   	 43   	 3   	 40   	 6   	 49   	 1   	 39   	 1   	 31   	 5   	 28   	 -     	 23   	 9   	 16   	 5   	 14   	 1   	 9   	 4   	 17   	 7   
2012	GUATEMALA	SAN PEDRO AYAMPUC	N:89	Otros trastornos no inflamatorios de la vagina	 419   	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 9   	 -     	 45   	 -     	 72   	 -     	 74   	 -     	 70   	 -     	 58   	 -     	 34   	 -     	 23   	 -     	 12   	 -     	 8   	 -     	 3   	 -     	 5   	 -     	 6   	 -     
2012	GUATEMALA	SAN PEDRO SACATEPÉQUEZ	J:22	Infección aguda no especificada de las vías respiratorias inferiores	 7,995   	 14   	 21   	 44   	 24   	 292   	 419   	 1,121   	 1,150   	 718   	 657   	 342   	 307   	 316   	 162   	 338   	 119   	 329   	 138   	 285   	 120   	 240   	 97   	 158   	 44   	 115   	 58   	 83   	 32   	 65   	 22   	 39   	 9   	 26   	 21   	 40   	 30   
2012	GUATEMALA	SAN PEDRO SACATEPÉQUEZ	J:00	Rinofaringitis aguda [resfriado común]	 3,703   	 62   	 54   	 55   	 81   	 438   	 501   	 557   	 521   	 240   	 233   	 91   	 84   	 91   	 25   	 121   	 34   	 94   	 24   	 69   	 19   	 52   	 19   	 41   	 8   	 31   	 16   	 31   	 9   	 23   	 8   	 18   	 8   	 10   	 8   	 16   	 11   
2012	GUATEMALA	SAN PEDRO SACATEPÉQUEZ	A:09	Diarrea y gastroenteritis de presunto origen infeccioso	 1,886   	 1   	 1   	 6   	 1   	 150   	 179   	 329   	 424   	 92   	 81   	 45   	 35   	 52   	 34   	 63   	 23   	 66   	 12   	 60   	 17   	 48   	 12   	 17   	 12   	 20   	 6   	 19   	 13   	 14   	 4   	 8   	 7   	 6   	 9   	 14   	 6   
2012	GUATEMALA	SAN PEDRO SACATEPÉQUEZ	J:45	Asma	 1,803   	 1   	 3   	 8   	 4   	 127   	 183   	 332   	 361   	 115   	 125   	 67   	 66   	 24   	 9   	 41   	 7   	 34   	 4   	 43   	 10   	 41   	 4   	 30   	 9   	 28   	 8   	 14   	 10   	 22   	 3   	 12   	 4   	 9   	 4   	 24   	 17   
2012	GUATEMALA	SAN PEDRO SACATEPÉQUEZ	K:29	Gastritis y duodenitis	 1,457   	 -     	 -     	 -     	 -     	 4   	 1   	 22   	 17   	 31   	 25   	 71   	 27   	 133   	 37   	 160   	 32   	 140   	 26   	 124   	 40   	 110   	 33   	 86   	 36   	 63   	 39   	 46   	 25   	 18   	 5   	 25   	 6   	 19   	 17   	 27   	 12   
2012	GUATEMALA	SAN PEDRO SACATEPÉQUEZ	B:82	Parasitosis intestinales, sin otra especificación	 1,198   	 -     	 -     	 1   	 -     	 10   	 11   	 120   	 142   	 154   	 122   	 77   	 44   	 39   	 23   	 53   	 24   	 70   	 25   	 44   	 22   	 34   	 17   	 31   	 14   	 21   	 13   	 17   	 10   	 13   	 6   	 9   	 3   	 8   	 7   	 6   	 8   
2012	GUATEMALA	SAN PEDRO SACATEPÉQUEZ	N:39	Otros trastornos del sistema urinario	 991   	 -     	 -     	 -     	 -     	 5   	 7   	 56   	 21   	 43   	 12   	 37   	 13   	 122   	 10   	 158   	 7   	 130   	 10   	 108   	 8   	 94   	 9   	 39   	 13   	 24   	 1   	 15   	 8   	 16   	 -     	 8   	 -     	 6   	 3   	 5   	 3   
2012	GUATEMALA	SAN PEDRO SACATEPÉQUEZ	H:10	Conjuntivitis	 861   	 17   	 13   	 10   	 7   	 58   	 85   	 103   	 90   	 41   	 39   	 39   	 24   	 31   	 14   	 23   	 11   	 32   	 19   	 28   	 9   	 23   	 16   	 18   	 4   	 10   	 9   	 11   	 4   	 10   	 5   	 13   	 7   	 6   	 8   	 13   	 11   
2012	GUATEMALA	SAN PEDRO SACATEPÉQUEZ	I:10	Hipertensión esencial (primaria)	 714   	 -     	 -     	 1   	 -     	 1   	 1   	 -     	 -     	 4   	 1   	 1   	 1   	 4   	 1   	 4   	 2   	 4   	 2   	 16   	 3   	 35   	 3   	 42   	 3   	 80   	 12   	 66   	 10   	 73   	 23   	 67   	 16   	 52   	 32   	 125   	 29   
2012	GUATEMALA	SAN PEDRO SACATEPÉQUEZ	A:06	Amebiasis	 626   	 1   	 1   	 1   	 1   	 28   	 32   	 116   	 104   	 26   	 31   	 20   	 13   	 22   	 11   	 25   	 14   	 30   	 10   	 28   	 12   	 19   	 6   	 8   	 7   	 9   	 6   	 11   	 7   	 7   	 2   	 6   	 -     	 1   	 1   	 6   	 4   
2012	GUATEMALA	SAN PEDRO SACATEPÉQUEZ	D:64	Otras anemias	 493   	 -     	 -     	 -     	 -     	 4   	 -     	 9   	 6   	 19   	 11   	 50   	 11   	 39   	 6   	 55   	 8   	 54   	 5   	 30   	 4   	 23   	 5   	 31   	 1   	 39   	 8   	 14   	 1   	 7   	 3   	 7   	 3   	 13   	 4   	 14   	 9   
2012	GUATEMALA	SAN PEDRO SACATEPÉQUEZ	L:30	Otras dermatitis	 443   	 2   	 3   	 1   	 6   	 39   	 29   	 40   	 33   	 28   	 17   	 29   	 16   	 26   	 9   	 25   	 9   	 27   	 10   	 15   	 8   	 10   	 6   	 13   	 3   	 6   	 4   	 6   	 -     	 10   	 -     	 2   	 1   	 -     	 2   	 5   	 3   
2012	GUATEMALA	SAN PEDRO SACATEPÉQUEZ	E:14	Diabetes mellitus, no especificada	 435   	 -     	 -     	 -     	 -     	 -     	 1   	 -     	 -     	 1   	 1   	 -     	 -     	 -     	 -     	 2   	 2   	 1   	 1   	 10   	 2   	 26   	 1   	 29   	 9   	 50   	 17   	 58   	 21   	 43   	 21   	 55   	 7   	 28   	 4   	 28   	 17   
2012	GUATEMALA	SAN PEDRO SACATEPÉQUEZ	J:18	Neumonía, organismo no especificado	 425   	 4   	 4   	 5   	 9   	 87   	 141   	 76   	 64   	 7   	 2   	 3   	 -     	 -     	 -     	 3   	 -     	 2   	 -     	 -     	 -     	 1   	 2   	 3   	 -     	 1   	 -     	 4   	 -     	 1   	 -     	 1   	 -     	 -     	 1   	 2   	 2   
2012	GUATEMALA	SAN PEDRO SACATEPÉQUEZ	T:14	Traumatismo de regiones no especificadas del cuerpo	 405   	 -     	 -     	 -     	 -     	 3   	 3   	 15   	 24   	 21   	 41   	 18   	 38   	 20   	 36   	 13   	 33   	 12   	 19   	 9   	 16   	 13   	 3   	 6   	 7   	 8   	 10   	 1   	 8   	 3   	 3   	 4   	 3   	 2   	 1   	 7   	 5   
2012	GUATEMALA	SAN PEDRO SACATEPÉQUEZ	M:13	Otras artritis	 380   	 -     	 -     	 -     	 -     	 -     	 -     	 2   	 2   	 -     	 1   	 7   	 3   	 17   	 5   	 15   	 9   	 27   	 15   	 29   	 8   	 38   	 19   	 29   	 8   	 31   	 7   	 16   	 14   	 11   	 5   	 8   	 5   	 9   	 9   	 12   	 19   
2012	GUATEMALA	SAN PEDRO SACATEPÉQUEZ	T:78	Efectos adversos, no clasificados en otra parte	 365   	 1   	 2   	 3   	 -     	 11   	 27   	 50   	 44   	 20   	 28   	 18   	 12   	 19   	 18   	 22   	 9   	 15   	 1   	 19   	 6   	 8   	 2   	 8   	 1   	 4   	 -     	 4   	 -     	 3   	 2   	 3   	 -     	 1   	 2   	 1   	 1   
2012	GUATEMALA	SAN PEDRO SACATEPÉQUEZ	J:03	Amigdalitis aguda	 354   	 -     	 -     	 -     	 -     	 4   	 5   	 41   	 40   	 26   	 32   	 21   	 15   	 23   	 8   	 19   	 4   	 18   	 5   	 20   	 9   	 17   	 6   	 6   	 4   	 7   	 3   	 4   	 1   	 4   	 4   	 3   	 1   	 -     	 -     	 2   	 2   
2012	GUATEMALA	SAN PEDRO SACATEPÉQUEZ	N:76	Otras afecciones inflamatorias de la vagina y de la vulva	 349   	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 15   	 -     	 33   	 -     	 73   	 -     	 86   	 -     	 60   	 -     	 43   	 -     	 22   	 -     	 10   	 -     	 2   	 -     	 2   	 -     	 2   	 -     	 1   	 -     	 -     	 -     
2012	GUATEMALA	SAN PEDRO SACATEPÉQUEZ	M:79	Otros trastornos de los tejidos blandos, no clasificados en otra parte	 325   	 -     	 -     	 -     	 -     	 -     	 -     	 -     	 2   	 5   	 2   	 8   	 6   	 16   	 11   	 32   	 5   	 25   	 7   	 27   	 9   	 21   	 9   	 25   	 8   	 22   	 11   	 15   	 12   	 12   	 5   	 10   	 4   	 4   	 1   	 7   	 4   
2012	GUATEMALA	SAN RAYMUNDO	J:00	Rinofaringitis aguda [resfriado común]	 3,872   	 19   	 13   	 28   	 39   	 301   	 320   	 687   	 499   	 333   	 201   	 165   	 83   	 164   	 28   	 183   	 30   	 251   	 30   	 92   	 17   	 77   	 16   	 59   	 7   	 30   	 9   	 28   	 6   	 22   	 1   	 17   	 10   	 15   	 10   	 49   	 33   
2012	GUATEMALA	SAN RAYMUNDO	J:03	Amigdalitis aguda	 1,974   	 -     	 2   	 5   	 4   	 89   	 89   	 244   	 221   	 239   	 128   	 114   	 79   	 116   	 26   	 121   	 11   	 127   	 14   	 67   	 14   	 60   	 11   	 28   	 13   	 28   	 10   	 22   	 8   	 17   	 21   	 23   	 6   	 6   	 1   	 6   	 4   
2012	GUATEMALA	SAN RAYMUNDO	A:06	Amebiasis	 1,379   	 -     	 -     	 2   	 -     	 24   	 23   	 151   	 113   	 211   	 68   	 129   	 37   	 99   	 16   	 92   	 13   	 93   	 8   	 54   	 13   	 55   	 9   	 30   	 9   	 24   	 2   	 23   	 5   	 13   	 8   	 9   	 8   	 11   	 2   	 12   	 13   
2012	GUATEMALA	SAN RAYMUNDO	B:82	Parasitosis intestinales, sin otra especificación	 1,106   	 -     	 -     	 -     	 -     	 4   	 9   	 165   	 127   	 168   	 117   	 85   	 54   	 40   	 18   	 54   	 8   	 48   	 5   	 33   	 6   	 18   	 6   	 29   	 4   	 21   	 8   	 16   	 3   	 8   	 5   	 13   	 5   	 4   	 4   	 15   	 6   
2012	GUATEMALA	SAN RAYMUNDO	J:20	Bronquitis aguda	 1,005   	 -     	 -     	 5   	 2   	 79   	 91   	 156   	 183   	 52   	 50   	 30   	 24   	 26   	 11   	 28   	 9   	 17   	 2   	 36   	 7   	 14   	 7   	 23   	 7   	 21   	 1   	 19   	 3   	 17   	 5   	 11   	 4   	 11   	 2   	 39   	 13   
2012	GUATEMALA	SAN RAYMUNDO	K:29	Gastritis y duodenitis	 749   	 -     	 -     	 -     	 -     	 2   	 -     	 4   	 3   	 9   	 9   	 38   	 6   	 61   	 14   	 86   	 7   	 108   	 6   	 64   	 10   	 56   	 9   	 44   	 7   	 31   	 15   	 29   	 12   	 23   	 8   	 22   	 7   	 19   	 4   	 28   	 8   
2012	GUATEMALA	SAN RAYMUNDO	G:44	Otros síndromes de cefalea	 727   	 -     	 -     	 -     	 -     	 -     	 -     	 2   	 3   	 25   	 14   	 71   	 32   	 82   	 11   	 94   	 4   	 124   	 25   	 48   	 12   	 42   	 11   	 18   	 3   	 18   	 9   	 13   	 2   	 7   	 7   	 9   	 3   	 7   	 2   	 13   	 16   
2012	GUATEMALA	SAN RAYMUNDO	D:64	Otras anemias	 619   	 -     	 -     	 4   	 -     	 14   	 12   	 30   	 11   	 26   	 12   	 48   	 11   	 171   	 6   	 54   	 2   	 58   	 1   	 37   	 2   	 26   	 3   	 20   	 4   	 11   	 3   	 11   	 1   	 5   	 3   	 7   	 3   	 2   	 3   	 12   	 6   
2012	GUATEMALA	SAN RAYMUNDO	N:39	Otros trastornos del sistema urinario	 578   	 -     	 -     	 -     	 1   	 2   	 3   	 28   	 15   	 16   	 6   	 25   	 6   	 62   	 5   	 89   	 7   	 90   	 4   	 45   	 3   	 41   	 3   	 32   	 6   	 24   	 3   	 12   	 2   	 12   	 -     	 5   	 2   	 5   	 5   	 12   	 7   
2012	GUATEMALA	SAN RAYMUNDO	A:09	Diarrea y gastroenteritis de presunto origen infeccioso	 549   	 1   	 -     	 2   	 1   	 60   	 81   	 130   	 140   	 23   	 14   	 8   	 9   	 11   	 2   	 11   	 1   	 10   	 2   	 3   	 1   	 6   	 -     	 6   	 -     	 1   	 2   	 4   	 -     	 4   	 11   	 -     	 1   	 1   	 -     	 2   	 1   
2012	GUATEMALA	SAN RAYMUNDO	B:49	Micosis, no especificada	 399   	 -     	 -     	 -     	 -     	 -     	 2   	 4   	 6   	 11   	 7   	 25   	 13   	 26   	 17   	 51   	 7   	 94   	 9   	 29   	 6   	 26   	 10   	 8   	 8   	 7   	 -     	 7   	 2   	 4   	 11   	 -     	 1   	 -     	 3   	 1   	 4   
2012	GUATEMALA	SAN RAYMUNDO	H:10	Conjuntivitis	 385   	 1   	 4   	 3   	 2   	 20   	 18   	 25   	 27   	 21   	 18   	 20   	 5   	 21   	 6   	 28   	 11   	 36   	 5   	 9   	 8   	 7   	 6   	 5   	 5   	 5   	 7   	 6   	 4   	 6   	 3   	 7   	 2   	 7   	 3   	 12   	 12   
